"","V1","V2","X.1","X","ID_Year","Family","Block","Treatment","Region","Site.Lat","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period","Region.period"
"162",-0.259529126117391,-0.591876081862096,162,83,"S07_2011",45,3,"D","3.South","34.3_S07",96,254.207547169811,0.189285714285714,10.1750783936667,0.377104936333333,"Pre","3.South_Pre"
"163",-0.817932734585024,-0.946256750748309,163,84,"S07_2011",45,4,"D","3.South","34.3_S07",89,261.545253863135,0.1812,11.25581976,0.134614609,"Pre","3.South_Pre"
"164",1.27855704533644,0.835615682446589,164,91,"S07_2011",46,3,"D","3.South","34.3_S07",89,292.049689440994,0.161,14.5293469233333,0.726557515,"Pre","3.South_Pre"
"165",-0.450507828882465,-0.598256192925454,165,92,"S07_2011",46,4,"D","3.South","34.3_S07",98,245.63981042654,0.204193548387097,9.43747543433333,0.386797964333333,"Pre","3.South_Pre"
"166",-0.347132645304018,1.9697362953352,166,99,"S07_2011",47,3,"D","3.South","34.3_S07",83,201.397849462366,0.22448275862069,16.5110042233333,0.577291326,"Pre","3.South_Pre"
"167",-0.3960997281504,-0.321181865707949,167,100,"S07_2011",47,4,"D","3.South","34.3_S07",87,246.920415224914,0.160555555555556,10.4962165033333,0.376831929333333,"Pre","3.South_Pre"
"168",2.02919394240217,-0.147170965148655,168,107,"S08_2011",68,3,"D","2.Center","36.7_S08",100,335.675675675676,0.152352941176471,15.07279844,0.626262782,"Pre","2.Center_Pre"
"169",-1.11812980342251,1.26270975309358,169,108,"S08_2011",68,4,"D","2.Center","36.7_S08",91,216.598173515982,0.292,11.7710745666667,0.579306441666667,"Pre","2.Center_Pre"
"170",0.797213613870181,0.769594969341211,170,115,"S08_2011",69,3,"D","2.Center","36.7_S08",88,302.098501070664,0.194583333333333,13.18934956,0.716251768,"Pre","2.Center_Pre"
"171",-2.66634926261914,-0.764941766749329,171,116,"S08_2011",69,4,"D","2.Center","36.7_S08",88,204.219910846954,0.258846153846154,6.02698370466667,0.147525469666667,"Pre","2.Center_Pre"
"172",0.338989531884591,1.20444627700801,172,123,"S10_2011",88,3,"D","2.Center","36.2_S10",85,225.791757049892,0.164642857142857,13.9076557566667,0.655088507666667,"Pre","2.Center_Pre"
"173",-0.816268448347713,-0.100277818085399,173,124,"S10_2011",88,4,"D","2.Center","36.2_S10",88,261.423948220065,0.220714285714286,9.912102955,0.413377951,"Pre","2.Center_Pre"
"174",2.26184682019908,0.20097195277286,174,131,"S10_2011",89,3,"D","2.Center","36.2_S10",101,317.113752122241,0.143658536585366,16.1545478833333,0.677211409666667,"Pre","2.Center_Pre"
"175",-4.15627501650099,-0.320052542040505,175,132,"S10_2011",89,4,"D","2.Center","36.2_S10",87,160.334029227557,0.342142857142857,5.2508788295,0.04503979275,"Pre","2.Center_Pre"
"176",-0.317333147173727,-1.3796585044029,176,308,"S18_2010",240,4,"D","2.Center","39.7_S18",111,246.498316498316,0.22,9.092615776,0.268491201333333,"Pre","2.Center_Pre"
"177",0.418213839525198,1.21173862568901,177,315,"S18_2010",241,3,"D","2.Center","39.7_S18",102,196.666666666667,0.2232,16.89652937,0.530853935,"Pre","2.Center_Pre"
"178",0.778535499016188,-0.313627328379387,178,316,"S18_2010",241,4,"D","2.Center","39.7_S18",107,259.517045454545,0.195555555555556,13.21070832,0.467102836333333,"Pre","2.Center_Pre"
"179",2.30236757899186,-0.753359875124759,179,323,"S18_2010",242,3,"D","2.Center","39.7_S18",102,367.098976109215,0.13952380952381,14.99654096,0.549031471666667,"Pre","2.Center_Pre"
"180",0.544066627161009,-2.301812143746,180,324,"S18_2010",242,4,"D","2.Center","39.7_S18",106,313.581661891118,0.145416666666667,9.347639917,0.188854089,"Pre","2.Center_Pre"
